RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,BUILDING AGE,SALE_YEAR,SALE_MONTH,TOTAL SQUARE FEET,SALE YEAR,SALE MONTH,SALE DAY
11,0,11,1699.0,2550.0,1910,2,200000.0,113,2017,5,16992550.0,2017,5,8
11,0,11,1699.0,2550.0,1910,2,62500.0,113,2017,2,16992550.0,2017,2,14
7,0,7,1799.0,3213.0,1910,2,2060000.0,113,2017,3,17993213.0,2017,3,23
4,0,4,1549.0,3796.0,1983,2,3205500.0,40,2017,3,15493796.0,2017,3,17
4,0,4,900.0,2880.0,1901,2,2100000.0,122,2016,11,9002880.0,2016,11,28
9,0,9,1615.0,2973.0,1900,2,1193000.0,123,2016,11,16152973.0,2016,11,8
10,0,10,1700.0,2736.0,1910,2,1655000.0,113,2017,1,17002736.0,2017,1,18
10,0,10,2765.0,11105.0,1932,2,4325000.0,91,2017,1,276511105.0,2017,1,4
6,0,6,1815.0,4034.0,1920,2,1625000.0,103,2016,11,18154034.0,2016,11,22
19,0,19,2498.0,9500.0,1920,2,23000000.0,103,2017,3,24989500.0,2017,3,23
18,2,20,3983.0,14018.0,1920,2,7400000.0,103,2016,12,398314018.0,2016,12,21
25,0,25,3997.0,15444.0,1910,2,6700000.0,113,2016,12,399715444.0,2016,12,21
33,3,36,7727.0,30624.0,1920,2,10800000.0,103,2017,6,772730624.0,2017,6,6
4,0,4,1608.0,4611.0,1920,2,2495000.0,103,2016,11,16084611.0,2016,11,29
33,0,33,4000.0,14646.0,1910,2,7300000.0,113,2017,1,400014646.0,2017,1,25
4,1,5,1599.0,3950.0,1910,2,2081235.0,113,2017,1,15993950.0,2017,1,4
6,2,8,1680.0,2118.0,1910,2,1800000.0,113,2016,11,16802118.0,2016,11,15
10,0,10,1667.0,2802.0,1901,2,1244026.0,122,2016,11,16672802.0,2016,11,23
8,0,8,1667.0,2502.0,1901,2,1600000.0,122,2017,3,16672502.0,2017,3,8
286,0,286,68200.0,267008.0,1959,2,18000000.0,64,2016,9,68200267008.0,2016,9,30
286,0,286,71575.0,267008.0,1959,2,18000000.0,64,2016,9,71575267008.0,2016,9,30
286,0,286,65340.0,267008.0,1958,2,18000000.0,65,2016,9,65340267008.0,2016,9,30
286,0,286,76650.0,267008.0,1958,2,18000000.0,65,2016,9,76650267008.0,2016,9,30
286,0,286,66425.0,267008.0,1959,2,18000000.0,64,2016,9,66425267008.0,2016,9,30
286,0,286,84425.0,267008.0,1960,2,18000000.0,63,2016,9,84425267008.0,2016,9,30
256,0,256,66825.0,185318.0,1959,2,5020000.0,64,2016,11,66825185318.0,2016,11,7
771,0,771,189025.0,555954.0,1959,2,5020000.0,64,2016,11,1.8902611,2016,11,7
771,0,771,189025.0,555954.0,1959,2,5020000.0,64,2016,11,1.8902611,2016,11,7
771,0,771,189025.0,555954.0,1959,2,5020000.0,64,2016,11,1.8902611,2016,11,7
257,0,257,64675.0,185318.0,1959,2,5020000.0,64,2016,11,64675185318.0,2016,11,7
38,6,44,9992.0,45945.0,1926,2,23000000.0,97,2017,6,999245945.0,2017,6,15
311,4,315,65212.0,336334.0,1926,2,67500000.0,97,2016,12,65212336334.0,2016,12,15
30,0,30,5000.0,20640.0,1920,2,10000000.0,103,2017,8,500020640.0,2017,8,2
41,0,41,9908.0,42924.0,1920,2,17000000.0,103,2017,5,990842924.0,2017,5,30
3,1,4,1680.0,4804.0,1909,2,3550000.0,114,2017,8,16804804.0,2017,8,8
2,2,4,2546.0,5468.0,1900,2,3880000.0,123,2017,5,25465468.0,2017,5,2
0,8,8,5995.0,35970.0,1900,4,27000000.0,123,2016,10,599535970.0,2016,10,6
0,3,3,2125.0,10625.0,1910,4,6800000.0,113,2017,4,212510625.0,2017,4,25
0,10,10,16986.0,58000.0,1940,4,15453750.0,83,2017,2,1698658000.0,2017,2,15
2,2,4,1394.0,3320.0,1900,4,2080000.0,123,2017,7,13943320.0,2017,7,20
0,2,2,5046.0,6545.0,1972,4,17800000.0,51,2017,2,50466545.0,2017,2,13
0,5,5,9992.0,9992.0,1930,4,8000000.0,93,2017,8,99929992.0,2017,8,2
0,1,1,13875.0,322.0,1972,4,6750000.0,51,2016,12,13875322.0,2016,12,22
0,1,1,18884.0,2344.0,1961,4,10100000.0,62,2017,2,188842344.0,2017,2,10
0,1,1,6156.0,11121.0,1915,4,6814720.0,108,2017,6,615611121.0,2017,6,1
0,1,1,6156.0,11121.0,1915,4,6414359.0,108,2017,4,615611121.0,2017,4,26
0,1,1,3088.0,10018.0,1909,4,665000.0,114,2017,1,308810018.0,2017,1,26
0,1,1,2498.0,2115.0,1920,4,1000000.0,103,2017,7,24982115.0,2017,7,3
0,1,1,1856.0,2620.0,1890,4,1855000.0,133,2017,5,18562620.0,2017,5,2
0,0,0,5973.0,24626.0,1900,4,330000.0,123,2017,6,597324626.0,2017,6,6
0,1,1,2288.0,3763.0,1910,4,2430000.0,113,2017,2,22883763.0,2017,2,17
0,1,1,2523.0,4529.0,1910,4,816666.0,113,2017,6,25234529.0,2017,6,14
0,1,1,2525.0,8990.0,1901,4,1706800.0,122,2017,3,25258990.0,2017,3,7
0,1,1,2523.0,8500.0,1950,4,1.0,73,2017,1,25238500.0,2017,1,4
1,0,1,1162.0,2464.0,1890,1,2250000.0,133,2016,11,11622464.0,2016,11,22
2,1,3,1345.0,2858.0,1900,1,1319700.0,123,2017,7,13452858.0,2017,7,12
2,0,2,1682.0,3000.0,1899,1,424797.0,124,2017,2,16823000.0,2017,2,27
3,0,3,1926.0,3864.0,2002,1,10.0,21,2017,2,19263864.0,2017,2,10
3,0,3,2212.0,2898.0,1996,1,2500000.0,27,2017,4,22122898.0,2017,4,11
3,0,3,2018.0,3680.0,1901,1,1533000.0,122,2017,7,20183680.0,2017,7,31
3,0,3,1968.0,3420.0,1899,1,2100000.0,124,2016,9,19683420.0,2016,9,15
10,1,11,2523.0,8620.0,1920,2,373.0,103,2016,11,25238620.0,2016,11,3
51,0,51,10294.0,37300.0,1910,2,3826858.0,113,2017,6,1029437300.0,2017,6,29
33,4,37,4750.0,20243.0,1920,2,12125000.0,103,2016,12,475020243.0,2016,12,16
33,3,36,4837.0,24170.0,1920,2,14275000.0,103,2016,12,483724170.0,2016,12,16
34,6,40,4837.0,24170.0,1920,2,15000000.0,103,2016,12,483724170.0,2016,12,16
33,2,35,4750.0,20243.0,1920,2,11500000.0,103,2016,12,475020243.0,2016,12,16
11,0,11,1875.0,7125.0,1910,2,125500.0,113,2017,6,18757125.0,2017,6,29
38,0,38,8074.0,38164.0,1910,2,3730232.0,113,2017,6,807438164.0,2017,6,29
10,0,10,2523.0,8975.0,1910,2,6250000.0,113,2016,12,25238975.0,2016,12,16
30,2,32,3784.0,14986.0,1930,2,7750000.0,93,2016,12,378414986.0,2016,12,2
28,2,30,5147.0,20945.0,1910,2,10625000.0,113,2016,12,514720945.0,2016,12,16
30,0,30,5147.0,20785.0,1910,2,10825000.0,113,2016,12,514720785.0,2016,12,16
24,0,24,4491.0,17615.0,1910,2,7300000.0,113,2016,12,449117615.0,2016,12,16
30,0,30,3986.0,15588.0,1910,2,7525000.0,113,2016,12,398615588.0,2016,12,16
30,0,30,3936.0,15660.0,1910,2,8800000.0,113,2016,12,393615660.0,2016,12,16
28,2,30,3969.0,19224.0,1910,2,10875000.0,113,2016,12,396919224.0,2016,12,16
8,0,8,2523.0,6704.0,1910,2,6800000.0,113,2017,5,25236704.0,2017,5,16
4,0,4,2018.0,5110.0,1900,2,5280000.0,123,2017,8,20185110.0,2017,8,10
10,0,10,2523.0,9600.0,1930,2,2150000.0,93,2017,5,25239600.0,2017,5,23
20,0,20,2023.0,8115.0,1930,2,5325000.0,93,2016,12,20238115.0,2016,12,16
8,0,8,2851.0,7328.0,1910,2,2245945.0,113,2017,2,28517328.0,2017,2,21
5,0,5,1716.0,4140.0,1910,2,2550000.0,113,2017,7,17164140.0,2017,7,7
5,0,5,1716.0,4075.0,1910,2,1300000.0,113,2016,12,17164075.0,2016,12,8
9,1,10,1083.0,3532.0,1900,2,2300000.0,123,2016,10,10833532.0,2016,10,11
9,1,10,1422.0,4809.0,1920,2,2470000.0,103,2017,7,14224809.0,2017,7,13
18,2,20,2523.0,9865.0,1910,2,5925000.0,113,2016,12,25239865.0,2016,12,16
18,2,20,2523.0,9865.0,1910,2,5375000.0,113,2016,12,25239865.0,2016,12,16
4,0,4,1766.0,2412.0,1890,2,1469500.0,133,2017,2,17662412.0,2017,2,8
4,0,4,1766.0,2412.0,1890,2,1900000.0,133,2016,11,17662412.0,2016,11,7
8,2,10,2523.0,9750.0,1910,2,1.0,113,2017,6,25239750.0,2017,6,23
34,3,37,4538.0,22434.0,1910,2,9000000.0,113,2017,8,453822434.0,2017,8,24
10,0,10,2523.0,6092.0,1910,2,4373570.0,113,2016,12,25236092.0,2016,12,28
16,0,16,2523.0,6592.0,1900,2,3425000.0,123,2016,12,25236592.0,2016,12,16
16,0,16,2523.0,7142.0,1900,2,3450000.0,123,2016,12,25237142.0,2016,12,16
16,0,16,2523.0,6712.0,1900,2,3300000.0,123,2016,12,25236712.0,2016,12,16
35,2,37,6055.0,26341.0,1910,2,12000000.0,113,2016,12,605526341.0,2016,12,16
4,0,4,1817.0,3483.0,1890,2,2300000.0,133,2016,9,18173483.0,2016,9,21
4,0,4,1817.0,2697.0,1910,2,1275000.0,113,2017,7,18172697.0,2017,7,27
28,3,31,4037.0,17156.0,1910,2,9150000.0,113,2016,12,403717156.0,2016,12,16
28,3,31,3936.0,16523.0,1910,2,9250000.0,113,2016,12,393616523.0,2016,12,16
28,2,30,3936.0,17123.0,1910,2,8725000.0,113,2016,12,393617123.0,2016,12,16
41,0,41,5046.0,21024.0,1950,2,11050000.0,73,2016,12,504621024.0,2016,12,16
14,0,14,4037.0,16989.0,1910,2,1.0,113,2016,12,403716989.0,2016,12,28
31,0,31,5046.0,21750.0,1910,2,10250000.0,113,2016,12,504621750.0,2016,12,16
35,0,35,5046.0,22332.0,1910,2,9325000.0,113,2016,12,504622332.0,2016,12,16
33,2,35,5046.0,21620.0,1910,2,8925000.0,113,2016,12,504621620.0,2016,12,16
11,1,12,2769.0,14550.0,1910,2,9839200.0,113,2016,12,276914550.0,2016,12,28
18,0,18,3742.0,15246.0,1900,2,5925000.0,123,2016,12,374215246.0,2016,12,16
19,0,19,2523.0,9975.0,1920,2,5175000.0,103,2016,12,25239975.0,2016,12,16
16,2,18,2523.0,10684.0,1900,2,4500000.0,123,2016,12,252310684.0,2016,12,16
28,1,29,3785.0,15330.0,1920,2,8825000.0,103,2016,12,378515330.0,2016,12,16
34,2,36,4440.0,19223.0,1910,2,10850000.0,113,2016,12,444019223.0,2016,12,16
12,1,13,2500.0,9825.0,1910,2,5050000.0,113,2016,12,25009825.0,2016,12,16
16,0,16,5046.0,11384.0,1910,2,5525000.0,113,2016,12,504611384.0,2016,12,16
10,0,10,5046.0,13125.0,1900,2,800000.0,123,2017,8,504613125.0,2017,8,25
10,0,10,5046.0,13125.0,1900,2,10.0,123,2017,8,504613125.0,2017,8,25
10,0,10,5046.0,13125.0,1900,2,1030000.0,123,2016,10,504613125.0,2016,10,14
10,0,10,2523.0,8125.0,1910,2,3300000.0,113,2016,9,25238125.0,2016,9,8
18,0,18,2523.0,13200.0,1910,2,15750000.0,113,2017,8,252313200.0,2017,8,24
20,0,20,3313.0,12770.0,1910,2,5850000.0,113,2016,12,331312770.0,2016,12,16
25,2,27,4256.0,17178.0,1915,2,6850000.0,108,2016,12,425617178.0,2016,12,16
8,0,8,2523.0,6040.0,1910,2,2250000.0,113,2016,12,25236040.0,2016,12,16
10,0,10,2523.0,6040.0,1910,2,2450000.0,113,2016,12,25236040.0,2016,12,16
8,0,8,2523.0,6040.0,1910,2,1675000.0,113,2016,12,25236040.0,2016,12,16
9,0,9,2523.0,6040.0,1900,2,2225000.0,123,2016,12,25236040.0,2016,12,16
30,0,30,7064.0,28236.0,1910,2,3112400.0,113,2016,12,706428236.0,2016,12,28
16,0,16,2075.0,8140.0,1910,2,4300000.0,113,2016,12,20758140.0,2016,12,16
30,0,30,5752.0,25006.0,1910,2,3376775.0,113,2017,6,575225006.0,2017,6,29
7,0,7,1682.0,4730.0,1900,2,1260000.0,123,2017,8,16824730.0,2017,8,2
8,1,9,2500.0,10250.0,1900,2,7850000.0,123,2016,12,250010250.0,2016,12,16
34,3,37,3750.0,15417.0,1900,2,8550000.0,123,2016,12,375015417.0,2016,12,16
4,0,4,1892.0,4500.0,1900,2,1825000.0,123,2017,1,18924500.0,2017,1,27
41,0,41,5046.0,21192.0,1910,2,9575000.0,113,2016,12,504621192.0,2016,12,16
4,0,4,1892.0,2189.0,1900,2,1487500.0,123,2017,3,18922189.0,2017,3,28
8,0,8,1682.0,2394.0,1900,2,1825000.0,123,2017,2,16822394.0,2017,2,16
76,5,81,21193.0,96446.0,2000,2,22600000.0,23,2017,4,2119396446.0,2017,4,6
45,0,45,7570.0,30129.0,2003,2,14700000.0,20,2017,1,757030129.0,2017,1,19
29,1,30,3759.0,14546.0,1900,2,7300000.0,123,2016,12,375914546.0,2016,12,16
48,0,48,9009.0,47750.0,1925,2,14800000.0,98,2017,4,900947750.0,2017,4,24
72,0,72,13481.0,55725.0,1910,2,25000000.0,113,2016,12,1348155725.0,2016,12,16
24,0,24,4037.0,16292.0,1905,2,7200000.0,118,2016,12,403716292.0,2016,12,16
20,0,20,5954.0,20448.0,2009,2,11700000.0,14,2017,8,595420448.0,2017,8,29
3,2,5,1892.0,3649.0,1910,2,6726800.0,113,2016,12,18923649.0,2016,12,28
6,2,8,1850.0,5144.0,1910,2,2925000.0,113,2016,10,18505144.0,2016,10,20
6,2,8,1865.0,5660.0,1920,2,2600000.0,103,2017,5,18655660.0,2017,5,19
2,2,4,1880.0,3456.0,1900,2,1525000.0,123,2017,5,18803456.0,2017,5,10
3,1,4,2018.0,3992.0,1910,4,1350000.0,113,2017,3,20183992.0,2017,3,8
0,2,2,1460.0,2460.0,1910,4,1800000.0,113,2017,6,14602460.0,2017,6,27
0,2,2,2288.0,4500.0,1900,4,2550000.0,123,2016,9,22884500.0,2016,9,29
0,1,1,2523.0,7275.0,1900,4,3700000.0,123,2017,4,25237275.0,2017,4,25
0,2,2,17163.0,12368.0,1968,4,6925000.0,55,2017,2,1716312368.0,2017,2,16
1,0,1,1799.0,5810.0,1899,1,4650000.0,124,2017,1,17995810.0,2017,1,20
1,0,1,1898.0,3876.0,1901,1,950000.0,122,2016,12,18983876.0,2016,12,9
1,0,1,1998.0,4730.0,1901,1,10.0,122,2017,5,19984730.0,2017,5,16
1,0,1,1998.0,4730.0,1901,1,72500.0,122,2017,4,19984730.0,2017,4,26
1,0,1,1340.0,4944.0,1899,1,3395000.0,124,2016,11,13404944.0,2016,11,9
1,0,1,1080.0,2394.0,1910,1,2800000.0,113,2017,7,10802394.0,2017,7,20
1,0,1,1499.0,2307.0,1926,1,1950000.0,97,2017,5,14992307.0,2017,5,19
2,0,2,1799.0,4369.0,1901,1,3175000.0,122,2017,8,17994369.0,2017,8,28
2,0,2,1632.0,4464.0,1899,1,3000000.0,124,2017,5,16324464.0,2017,5,25
2,0,2,2447.0,3708.0,1901,1,3125000.0,122,2017,4,24473708.0,2017,4,21
2,0,2,1199.0,3360.0,1901,1,15000.0,122,2017,1,11993360.0,2017,1,9
2,0,2,1582.0,3108.0,1899,1,2036500.0,124,2017,1,15823108.0,2017,1,19
2,0,2,1582.0,2688.0,1899,1,2600000.0,124,2016,9,15822688.0,2016,9,30
2,0,2,1674.0,3480.0,1910,1,2450000.0,113,2017,6,16743480.0,2017,6,5
2,0,2,1499.0,2340.0,1899,1,1150000.0,124,2016,9,14992340.0,2016,9,23
2,0,2,1399.0,1992.0,1945,1,10.0,78,2017,3,13991992.0,2017,3,8
2,0,2,1649.0,2796.0,1901,1,1700000.0,122,2017,6,16492796.0,2017,6,22
2,0,2,1249.0,2640.0,1901,1,2420000.0,122,2017,8,12492640.0,2017,8,18
3,0,3,1672.0,5272.0,1920,1,2650000.0,103,2016,10,16725272.0,2016,10,7
3,0,3,1599.0,4755.0,1910,1,2075000.0,113,2016,11,15994755.0,2016,11,30
3,0,3,1499.0,2868.0,1910,1,2475000.0,113,2017,6,14992868.0,2017,6,5
3,0,3,1665.0,3334.0,1910,1,2400000.0,113,2016,12,16653334.0,2016,12,16
3,0,3,1499.0,2180.0,1910,1,1700000.0,113,2017,5,14992180.0,2017,5,1
4,0,4,1799.0,4590.0,1920,2,2350000.0,103,2016,12,17994590.0,2016,12,20
6,0,6,2367.0,4479.0,1920,2,1400000.0,103,2017,2,23674479.0,2017,2,7
4,0,4,1998.0,4816.0,1926,2,1600000.0,97,2017,2,19984816.0,2017,2,13
7,0,7,750.0,1800.0,1920,2,2650000.0,103,2017,6,7501800.0,2017,6,12
4,0,4,1424.0,2265.0,1920,2,1995000.0,103,2017,5,14242265.0,2017,5,16
6,0,6,1649.0,2670.0,1920,2,2395000.0,103,2017,1,16492670.0,2017,1,19
5,0,5,1360.0,2688.0,1926,2,2420000.0,97,2017,2,13602688.0,2017,2,22
5,0,5,1998.0,4784.0,1899,2,2000000.0,124,2017,2,19984784.0,2017,2,17
4,0,4,1898.0,4112.0,1899,2,2100000.0,124,2016,9,18984112.0,2016,9,22
4,0,4,1352.0,2520.0,1926,2,1600000.0,97,2017,1,13522520.0,2017,1,27
4,0,4,1352.0,2520.0,1926,2,4063.0,97,2016,11,13522520.0,2016,11,27
16,2,18,3994.0,12596.0,1926,2,175000.0,97,2017,5,399412596.0,2017,5,8
20,0,20,2500.0,9615.0,1940,2,14000000.0,83,2017,5,25009615.0,2017,5,10
4,0,4,1599.0,3604.0,1920,2,1320000.0,103,2017,6,15993604.0,2017,6,15
4,0,4,1599.0,2637.0,1926,2,2250000.0,97,2017,4,15992637.0,2017,4,6
8,0,8,1500.0,2202.0,1926,2,1200000.0,97,2017,3,15002202.0,2017,3,17
56,0,56,6700.0,41800.0,1920,2,1.0,103,2017,6,670041800.0,2017,6,21
30,0,30,8743.0,45000.0,1910,2,6539584.0,113,2017,5,874345000.0,2017,5,25
68,0,68,12488.0,51570.0,1924,2,25000000.0,99,2017,8,1248851570.0,2017,8,3
74,0,74,12000.0,102068.0,1911,2,32000000.0,112,2017,8,12000102068.0,2017,8,3
0,1,1,2500.0,4200.0,1926,4,1500000.0,97,2017,6,25004200.0,2017,6,29
0,4,4,11873.0,19186.0,1926,4,1090101.0,97,2016,10,1187319186.0,2016,10,5
0,1,1,2200.0,9842.0,1926,4,3500000.0,97,2017,1,22009842.0,2017,1,19
0,2,2,4996.0,19200.0,1926,4,2600000.0,97,2017,1,499619200.0,2017,1,18
0,1,1,7435.0,37165.0,1910,4,15600000.0,113,2017,6,743537165.0,2017,6,30
0,1,1,6072.0,11500.0,1952,4,8000000.0,71,2016,9,607211500.0,2016,9,22
2,1,2,1599.0,3516.0,1926,4,2890000.0,97,2017,1,15993516.0,2017,1,13
1,0,1,1499.0,2845.0,1899,1,2260000.0,124,2016,10,14992845.0,2016,10,19
2,0,2,1088.0,3260.0,1899,1,1512500.0,124,2016,12,10883260.0,2016,12,21
10,0,10,846.0,1850.0,1926,2,1445000.0,97,2017,5,8461850.0,2017,5,8
6,0,6,799.0,1850.0,1926,2,1500000.0,97,2016,11,7991850.0,2016,11,15
21,0,21,4996.0,17265.0,1910,2,6800000.0,113,2016,10,499617265.0,2016,10,6
21,0,21,4996.0,17540.0,1910,2,6800000.0,113,2016,10,499617540.0,2016,10,6
37,2,39,9992.0,41520.0,1926,2,14500000.0,97,2016,10,999241520.0,2016,10,28
50,5,55,10625.0,53340.0,1905,2,7630400.0,118,2017,7,1062553340.0,2017,7,6
26,0,26,6495.0,27810.0,1905,2,1540000.0,118,2016,11,649527810.0,2016,11,16
0,1,1,11643.0,11579.0,1900,4,3450000.0,123,2017,6,1164311579.0,2017,6,5
1,0,1,1219.0,1224.0,1920,1,635000.0,103,2017,8,12191224.0,2017,8,18
1,0,1,1219.0,1224.0,1920,1,307242.0,103,2016,11,12191224.0,2016,11,2
21,0,21,3600.0,12670.0,1915,2,2110000.0,108,2017,7,360012670.0,2017,7,18
18,2,20,3475.0,14320.0,1915,2,3470000.0,108,2017,7,347514320.0,2017,7,18
9,1,10,3539.0,12600.0,1924,2,2085000.0,99,2017,4,353912600.0,2017,4,6
25,0,25,3500.0,13265.0,1925,2,5700000.0,98,2017,7,350013265.0,2017,7,11
25,0,25,8000.0,22805.0,1915,2,63600000.0,108,2016,12,800022805.0,2016,12,14
29,0,29,6000.0,22320.0,1935,2,5832500.0,88,2017,1,600022320.0,2017,1,24
17,0,17,3750.0,12224.0,1910,2,2850000.0,113,2016,10,375012224.0,2016,10,31
36,0,36,7550.0,24985.0,1924,2,10350000.0,99,2017,3,755024985.0,2017,3,10
20,0,20,7000.0,19020.0,1926,2,6900000.0,97,2016,12,700019020.0,2016,12,14
28,1,29,7500.0,30122.0,2013,2,1.0,10,2017,8,750030122.0,2017,8,9
48,0,48,7500.0,30896.0,1930,2,12900000.0,93,2016,12,750030896.0,2016,12,14
61,0,61,14375.0,61584.0,1927,2,19200000.0,96,2016,12,1437561584.0,2016,12,14
60,1,61,13625.0,54261.0,1925,2,17700000.0,98,2016,10,1362554261.0,2016,10,20
0,2,2,7500.0,3200.0,1926,4,1062000.0,97,2016,12,75003200.0,2016,12,15
0,2,2,24875.0,7000.0,1973,4,1400000.0,50,2017,2,248757000.0,2017,2,23
0,2,2,24875.0,7000.0,1973,4,1827000.0,50,2016,11,248757000.0,2016,11,7
2,1,3,2469.0,4747.0,1910,1,6100000.0,113,2017,1,24694747.0,2017,1,13
24,0,24,2468.0,8214.0,1900,2,7950000.0,123,2016,10,24688214.0,2016,10,28
9,1,10,2469.0,7720.0,1900,2,4840000.0,123,2017,3,24697720.0,2017,3,9
0,1,1,9875.0,11250.0,1900,4,124700000.0,123,2016,12,987511250.0,2016,12,15
0,2,2,2468.0,6957.0,1910,4,5000000.0,113,2017,8,24686957.0,2017,8,3
0,1,1,1975.0,7920.0,1968,4,9180000.0,55,2017,5,19757920.0,2017,5,5
0,2,2,39779.0,350000.0,1962,4,330000000.0,61,2016,12,39779350000.0,2016,12,6
0,6,6,28637.0,265562.0,1910,4,5300000.0,113,2016,12,28637265562.0,2016,12,15
0,1,1,2469.0,20344.0,1999,4,18500000.0,24,2016,10,246920344.0,2016,10,28
2,0,2,1840.0,2880.0,1910,1,4600000.0,113,2016,9,18402880.0,2016,9,2
2,0,2,1794.0,3800.0,1910,1,3900000.0,113,2016,9,17943800.0,2016,9,22
2,1,3,2107.0,2898.0,1899,1,5750000.0,124,2017,5,21072898.0,2017,5,11
10,0,10,2167.0,5720.0,1910,2,6650000.0,113,2017,6,21675720.0,2017,6,16
18,0,18,2469.0,10625.0,1940,2,7200000.0,83,2017,7,246910625.0,2017,7,31
894,8,902,141836.0,829024.0,1975,2,620000000.0,48,2016,12,1.4183711,2016,12,8
67,3,70,6164.0,47820.0,1986,2,52000000.0,37,2017,2,616447820.0,2017,2,2
0,254,254,18344.0,113056.0,2015,4,174000000.0,8,2016,11,18344113056.0,2016,11,3
0,1,1,4078.0,1900.0,2000,4,13000000.0,23,2017,3,40781900.0,2017,3,1
184,1,185,13248.0,146246.0,1969,4,46500000.0,54,2017,3,13248146246.0,2017,3,1
6,1,7,1840.0,4132.0,1910,4,27500000.0,113,2017,3,18404132.0,2017,3,1
0,1,1,4938.0,12226.0,1910,4,14700000.0,113,2017,5,493812226.0,2017,5,2
1,0,1,1016.0,3700.0,1800,1,7090000.0,223,2017,3,10163700.0,2017,3,9
26,3,29,1792.0,14931.0,1900,2,15200000.0,123,2016,11,179214931.0,2016,11,30
18,2,20,2575.0,9170.0,1900,2,9500000.0,123,2017,4,25759170.0,2017,4,12
2,2,4,2529.0,6875.0,1900,4,23500000.0,123,2017,6,25296875.0,2017,6,6
0,8,8,5677.0,32214.0,1920,4,11000000.0,103,2016,12,567732214.0,2016,12,15
19,2,21,2612.0,10230.0,1900,2,5060000.0,123,2017,6,261210230.0,2017,6,23
20,4,24,2115.0,11321.0,1901,2,9200000.0,122,2017,8,211511321.0,2017,8,3
8,2,10,1605.0,7535.0,1900,2,4400000.0,123,2017,7,16057535.0,2017,7,14
22,2,24,2188.0,8506.0,1910,2,11400000.0,113,2017,8,21888506.0,2017,8,15
10,0,10,2125.0,9990.0,1900,2,9600000.0,123,2017,4,21259990.0,2017,4,20
19,0,19,1650.0,7425.0,1910,2,7550000.0,113,2016,12,16507425.0,2016,12,20
15,4,19,2139.0,12168.0,1920,2,12900000.0,103,2017,6,213912168.0,2017,6,8
20,2,22,2187.0,11000.0,1900,2,10000000.0,123,2017,6,218711000.0,2017,6,7
8,2,10,2188.0,8421.0,1900,2,5500000.0,123,2017,6,21888421.0,2017,6,7
78,0,78,8000.0,57128.0,2014,2,61500000.0,9,2017,7,800057128.0,2017,7,14
20,2,22,4428.0,23030.0,2013,2,21200000.0,10,2017,2,442823030.0,2017,2,1
3,1,4,1000.0,4980.0,1900,2,5250000.0,123,2016,12,10004980.0,2016,12,22
4,1,5,2533.0,11141.0,1920,2,9800000.0,103,2016,9,253311141.0,2016,9,1
2,2,4,1625.0,4544.0,1900,4,6988000.0,123,2017,4,16254544.0,2017,4,3
0,1,1,1765.0,1750.0,1965,4,3800000.0,58,2017,1,17651750.0,2017,1,19
0,10,10,2975.0,5338.0,1900,4,6000000.0,123,2017,7,29755338.0,2017,7,13
0,1,1,3372.0,5930.0,1920,4,9000000.0,103,2016,11,33725930.0,2016,11,30
0,1,1,2220.0,7520.0,1900,4,8000000.0,123,2017,2,22207520.0,2017,2,2
3,1,4,2565.0,5696.0,1910,4,8700000.0,113,2017,6,25655696.0,2017,6,14
0,1,1,2500.0,5000.0,1900,4,8000000.0,123,2017,3,25005000.0,2017,3,24
0,7,7,2500.0,12166.0,1900,4,9575000.0,123,2017,3,250012166.0,2017,3,30
0,1,1,1050.0,3823.0,1910,4,3600000.0,113,2016,10,10503823.0,2016,10,14
0,1,1,2003.0,13000.0,2007,4,15500000.0,16,2016,10,200313000.0,2016,10,6
0,1,1,2214.0,39064.0,2009,4,30750000.0,14,2016,9,221439064.0,2016,9,15
0,1,1,2182.0,14554.0,1900,4,16750000.0,123,2017,7,218214554.0,2017,7,13
0,1,1,7384.0,24800.0,2000,4,31500000.0,23,2017,5,738424800.0,2017,5,17
0,2,2,2222.0,12438.0,1900,4,11350000.0,123,2016,12,222212438.0,2016,12,8
3,0,3,1682.0,3333.0,1900,1,3075000.0,123,2017,3,16823333.0,2017,3,20
36,0,36,3550.0,14268.0,1900,2,2350000.0,123,2017,3,355014268.0,2017,3,23
20,0,20,3835.0,12805.0,1930,2,10350000.0,93,2017,1,383512805.0,2017,1,17
20,0,20,3028.0,11390.0,1920,2,9400000.0,103,2017,1,302811390.0,2017,1,31
10,2,12,1875.0,7540.0,1900,2,4554000.0,123,2017,8,18757540.0,2017,8,17
14,1,15,2517.0,12215.0,1917,2,7595000.0,106,2017,5,251712215.0,2017,5,16
181,0,181,23251.0,112493.0,1890,2,10.0,133,2017,1,23251112493.0,2017,1,23
181,0,181,23251.0,112493.0,1890,2,10.0,133,2017,1,23251112493.0,2017,1,23
30,0,30,5229.0,20412.0,1925,2,17000000.0,98,2016,10,522920412.0,2016,10,7
15,0,15,3364.0,12310.0,1910,2,8600000.0,113,2017,1,336412310.0,2017,1,3
12,0,12,1682.0,3332.0,1900,2,2200000.0,123,2017,8,16823332.0,2017,8,21
